lat	lon	title	description	icon	iconSize	iconOffset
51.5078930	7.4689754	Dortmund-Stadthaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5253295	7.4709931	BrunnenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5388377	7.6928434		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5390238	7.6928559		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.455505	7.041		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.455875	7.0442133		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4442797	7.0418636		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4429546	7.045741		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4352012	7.0544246		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4328511	7.0562623		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4203898	7.1468981		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4901402	7.2272627	Tierpark Bochum	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4361846	7.3377034	Stadtsparkasse Witten	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.3983349	7.0477633	Kiosk	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4155351	7.1146921		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4050382	7.1320622		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4013263	7.1346581		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5031214	7.4725311	MarkgrafenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5006765	7.4829287	MÃ¤rkische StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4938451	7.4979413	Willem-van-Vloten-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4943722	7.4976770	Willem-van-Vloten-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4944138	7.4977290	Willem-van-Vloten-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4881206	7.5008028	HÃ¶rde Bahnhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4829404	7.5016686	Clarenberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.3742062	7.6973111		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1807171	6.4644511		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1809259	6.4706507		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1801576	6.4706049		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1798509	6.4705963		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1805458	6.4720038		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1805204	6.4720660		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1805342	6.4732144		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1812952	6.4738033		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1813038	6.4741157		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1797311	6.4711009		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1797671	6.4720505		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1797497	6.4727307		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1797887	6.4732527		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.2223793	6.7874219	OststraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.2088971	6.7935319		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.1988549	6.8458453		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.0852482	6.9876825	Reusrath	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8512048	5.6899317	Albert Heijn	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8526834	5.6899941		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8546185	5.6899231		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8551441	5.6902235	Bastion Hotel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8497254	5.6925924	VVV	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8498563	5.7056038	Albert Heijn	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8500731	5.7047455	Busstation/NS	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8083255	6.1629885		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8091187	6.1630006		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8105296	6.2561718		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8104828	6.2560096		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8085993	6.2599499		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8081354	6.2599499		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8062993	6.2986493	Siedlung	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.7695944	6.0592756		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.6352788	6.0371101	Eupen	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9229514	6.3411940		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8501047	6.3666332		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8183888	6.3522443	Bahnhof H.3	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8182685	6.3528328	Bahnhof H.2	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8181551	6.3533728	Bahnhof H.1	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8180385	6.3588629	Kirche	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8179801	6.3594013	Kirche	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8131914	6.3896627	Abzw. Obergeich	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8128908	6.3901376	Abzw. Obergeich	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8347054	6.4232533		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8360605	6.4231847		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8063471	6.4174459	Abzw. Konzendorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9607255	6.8939948	Akazienweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9606251	6.8937924	Akazienweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9446612	6.9421752	ChristophstraÃŸe / Mediaprk	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9445691	6.9423501	ChristophstraÃŸe / Mediaprk	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9355383	6.9323815	MoltkestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9371674	6.9516585		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.7670520	6.4794077	Am Broich	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.2316286	7.0641472	Zahnarzt,behindertengerecht	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9703595	7.0470771	Sparkasse	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.7376032	7.102151		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.7338696	7.0968158		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.7242936	7.0927963		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.7264126	7.0921534		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.7340607	7.10795		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.7220519	7.1145891	Museum Koenig	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.721877	7.1142611	Museum Koenig	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.7170532	7.1195771		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.6752903	7.2962094		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8896401	7.9449514		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.9382449	8.8800972		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.9816006	9.8176507	Alfeld (Leine)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.7170006	9.1852223		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.8570052	10.3419184	Wanderweg fÃ¼r Rollstuhlfahrer	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5494378	9.9130236		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.543348	9.9162419		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5350937	9.9267632		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5328412	9.9279146		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5366329	9.9349828		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.5343388	9.9399085		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4098101	10.1761706		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4084953	10.1805982		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4339677	10.6221967		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4347984	10.6230095		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4675218	11.0455933		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4526096	11.2279808		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.4515281	11.2284864		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8029353	8.7685299	Magistrat der UniversitÃ¤tstadt Marburg - Fachbereich Schule	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.6366577	9.3936960		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.0291758	11.0027377	August-RÃ¶bling-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.0287331	11.0024888	August-RÃ¶bling-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.0149412	10.9970339		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.0007632	10.9892743	Bodenfeldallee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9986654	11.0267558	Ilversgehofener Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.0030902	11.0230511	MittelhÃ¤user StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.0008279	11.0280974	SalinenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.0008225	11.0277455		wheelchair node	/images/barrier-free.png	28,34	-8,-8
51.0007847	11.0275910		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9946199	11.0256624	WendenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9904993	11.0261576	Lutherkirche / Stadtwerke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9895646	11.0266211	Lutherkirche / Stadtwerke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9770509	11.0249683	Domplatz SÃ¼d	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9824480	11.0308979	AugustinerstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9797686	11.0344094	FutterstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9771387	11.0432265	RuhrstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9774305	11.0435956	RuhrstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9771691	11.1258685	Bei den FroschÃ¤ckern	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9770664	11.1256539	Bei den FroschÃ¤ckern	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9586107	10.9841166	P+R-Platz Messe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9720543	11.0182726	GorkistraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9711168	11.0152220	Sparkassen-Finanzzentrum	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9711372	11.0122560	Gothaer Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9730218	11.0212364	BrÃ¼hler Garten	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9609594	10.9894811	Messe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9628460	10.9945880	mdr/Kinderkanal	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9647386	10.9976686	ega	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9644899	10.9981355		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9763146	11.0345579	Anger	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9743854	11.0305062	Angerbrunnen	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9742883	11.0356329		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9763365	11.0340836	Anger	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9584241	11.0354392	ThÃ¼ringenhalle	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.9595590	11.0932051		wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.6857302	10.9156968		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.1775431	12.0828716		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.1766753	12.0879528		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.2396769	12.3548780		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6715918	13.2975529		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.9808766	11.6669943		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.9809985	11.6670183		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.0378186	12.3685549		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.8479610	11.9872728		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.7256	11.4146	LÃ¼bstorf, Wendeplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.7257	11.4148	LÃ¼bstorf, Wendeplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.7401	11.433	LÃ¼bstorf, Schloss Wiligrad	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.7401	11.4331	LÃ¼bstorf, Schloss Wiligrad	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6796	11.3385	Pingelshagen (Einstieg)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6800275	11.338736	Pingelshagen (Ausstieg)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6739	11.3443	Stubbenland	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6736	11.3449	Stubbenland	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6685	11.3519	Warnitz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6685	11.3529	Warnitz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6695	11.351	Warnitz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6644	11.3426	Alte GÃ¤rtnerei	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6634	11.3467	Zum Kirschenhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6634	11.3469	Zum Kirschenhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6602	11.3618	Margaretenhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6604	11.3617	Margaretenhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6529	11.326	GaststÃ¤tte Friedriedrichsthal	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6544	11.3235	Friedrichsthal	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6527	11.328	GaststÃ¤tte Friedriedrichsthal	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6521	11.3323	Touristenweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.652	11.3327	Touristenweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6507	11.3371	Wolfsschlucht	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6371	11.3358	Siemensplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6353	11.3314	WittenfÃ¶rden, Nordring	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6354	11.3316	WittenfÃ¶rden, Nordring	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6329	11.3114	WittenfÃ¶rden, Ahornallee	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6336	11.3167	WittenfÃ¶rden, Hasengrund	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6335	11.3167	WittenfÃ¶rden, Hasengrund	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6306	11.3274	WittenfÃ¶rden, Hansberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6304	11.3274	WittenfÃ¶rden, Hansberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6294	11.3285	WittenfÃ¶rden, GaststÃ¤tte	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6295	11.329	WittenfÃ¶rden, GaststÃ¤tte	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6544	11.3416	Warnitzer StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6507	11.3386	Am Wochenend	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6481	11.3446	GÃ¤rtnereiweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6483	11.3444	GÃ¤rtnereiweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.65	11.3392	Wolfsschlucht	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6475	11.355	Ratzeburger StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6477	11.3549	Ratzeburger StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6541	11.3691	Ziegelhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6541	11.369	Ziegelhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6474	11.3623	Lankow-Siedlung	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6472	11.3615	Lankow-Siedlung	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6474	11.3619	Lankow-Siedlung	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6507	11.3664	Rahlstedter StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6506	11.3668	Rahlstedter StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6469	11.3659	Rahlstedter/Gadebuscher StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.647	11.366	Rahlstedter/Gadebuscher StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.648	11.3702	Eutiner/Kieler StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6482	11.3665	Rahlstedter/Kieler StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6504	11.3711	Eutiner StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6504	11.3716	Eutiner StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6475	11.3764	Kieler StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6474459	11.3772563	Kieler StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.647257	11.37709	Kieler StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6417	11.3588	Greifswalder StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6408	11.3534	Barther StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6416	11.3589	Greifswalder StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6409	11.3534	Barther StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6453	11.3818	BÃ¼dnerstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6396	11.3609	Pasewalker StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6368	11.3652	Am Immensoll	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6392	11.3608	Pasewalker StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.637	11.3652	Am Immensoll	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6526	11.4062	Kliniken	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6525	11.406	Kliniken	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6527	11.4052	Kliniken	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6515	11.4053	Kliniken	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6484	11.4067	Am Friedensberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6489	11.4064	Am Friedensberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6452	11.382	BÃ¼dnerstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6415	11.3898	Friesensportplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6413	11.3902	Friesensportplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6388	11.3944	Robert-Beltz-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6384	11.395	Robert-Beltz-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6376	11.4027	PestalozzistraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6366	11.4022	PestalozzistraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6449	11.4081	Lewenberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6452	11.4079	Lewenberg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6412	11.4086	Heinrich-Seidel-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6408	11.4088	Heinrich-Seidel-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6439	11.4233	HansestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6409	11.4244	GÃ¼strower StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6443	11.4214	SpeicherstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6443	11.4256	MÃ¶wenburgstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
